"2019-09-24";"06:12:08";"WinControl (rev 848) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2019-09-24 05:12:54.180";"2019-09-24";"05:12:54";"F";"2775";"390";"664";"85";"0.413";"14.7"
"2019-09-24 05:13:15.882";"2019-09-24";"05:13:15";"F";"2776";"369";"594";"120";"0.379";"19.1"
"2019-09-24 05:13:35.328";"2019-09-24";"05:13:35";"F";"2777";"372";"537";"198";"0.307";"25.5"
"2019-09-24 05:13:56.038";"2019-09-24";"05:13:56";"F";"2778";"364";"488";"295";"0.254";"31.5"
"2019-09-24 05:14:17.258";"2019-09-24";"05:14:17";"F";"2779";"357";"447";"475";"0.201";"40.1"
"2019-09-24 05:14:38.008";"2019-09-24";"05:14:38";"F";"2780";"349";"409";"700";"0.147";"43.2"
"2019-09-24 05:14:58.413";"2019-09-24";"05:14:58";"F";"2781";"346";"382";"1250";"0.094";"49.4"
"2019-09-24 05:16:28.758";"2019-09-24";"05:16:28";"FO";"2782";"429";"1491";"0";"0.712";"0.0"
"2019-09-24 05:16:48.558";"2019-09-24";"05:16:48";"F";"2783";"880";"1594";"60";"0.448";"11.3"
"2019-09-24 05:17:10.348";"2019-09-24";"05:17:10";"F";"2784";"850";"1506";"85";"0.436";"15.6"
"2019-09-24 05:17:30.208";"2019-09-24";"05:17:30";"F";"2785";"858";"1410";"120";"0.391";"19.7"
"2019-09-24 05:17:51.458";"2019-09-24";"05:17:51";"F";"2786";"922";"1321";"198";"0.302";"25.1"
"2019-09-24 05:18:12.448";"2019-09-24";"05:18:12";"F";"2787";"953";"1250";"295";"0.238";"29.5"
"2019-09-24 05:18:31.883";"2019-09-24";"05:18:31";"F";"2788";"987";"1187";"475";"0.168";"33.5"
"2019-09-24 05:18:53.038";"2019-09-24";"05:18:53";"F";"2789";"997";"1123";"700";"0.112";"32.9"
"2019-09-24 05:19:13.383";"2019-09-24";"05:19:13";"F";"2790";"988";"1053";"1250";"0.062";"32.6"
"2019-09-24 05:20:08.958";"2019-09-24";"05:20:08";"FO";"2791";"384";"1111";"0";"0.654";"0.0"
"2019-09-24 05:20:29.038";"2019-09-24";"05:20:29";"F";"2792";"712";"1119";"60";"0.364";"9.2"
"2019-09-24 05:20:49.245";"2019-09-24";"05:20:49";"F";"2793";"628";"1026";"85";"0.388";"13.9"
"2019-09-24 05:21:11.038";"2019-09-24";"05:21:11";"F";"2794";"597";"929";"120";"0.357";"18.0"
"2019-09-24 05:21:31.383";"2019-09-24";"05:21:31";"F";"2795";"598";"848";"198";"0.295";"24.5"
"2019-09-24 05:21:51.882";"2019-09-24";"05:21:51";"F";"2796";"599";"787";"295";"0.239";"29.6"
"2019-09-24 05:22:13.382";"2019-09-24";"05:22:13";"F";"2797";"598";"728";"475";"0.179";"35.7"
"2019-09-24 05:22:33.058";"2019-09-24";"05:22:33";"F";"2798";"587";"673";"700";"0.128";"37.6"
"2019-09-24 05:22:54.038";"2019-09-24";"05:22:54";"F";"2799";"577";"622";"1250";"0.072";"37.8"
"2019-09-24 05:23:51.180";"2019-09-24";"05:23:51";"FO";"2800";"476";"1448";"0";"0.671";"0.0"
"2019-09-24 05:24:11.358";"2019-09-24";"05:24:11";"F";"2801";"964";"1385";"60";"0.304";"7.7"
"2019-09-24 05:24:33.038";"2019-09-24";"05:24:33";"F";"2802";"886";"1265";"85";"0.300";"10.7"
"2019-09-24 05:24:53.538";"2019-09-24";"05:24:53";"F";"2803";"844";"1144";"120";"0.262";"13.2"
"2019-09-24 05:25:13.817";"2019-09-24";"05:25:13";"F";"2804";"849";"1035";"198";"0.180";"15.0"
"2019-09-24 05:25:34.178";"2019-09-24";"05:25:34";"F";"2805";"818";"941";"295";"0.131";"16.2"
"2019-09-24 05:25:55.384";"2019-09-24";"05:25:55";"F";"2806";"786";"862";"475";"0.088";"17.6"
"2019-09-24 05:26:15.958";"2019-09-24";"05:26:15";"F";"2807";"747";"792";"700";"0.057";"16.8"
"2019-09-24 05:26:37.169";"2019-09-24";"05:26:37";"F";"2808";"706";"724";"1250";"0.025";"13.1"
"2019-09-24 05:27:58.381";"2019-09-24";"05:27:58";"FO";"2809";"441";"1242";"0";"0.645";"0.0"
"2019-09-24 05:28:18.819";"2019-09-24";"05:28:18";"F";"2810";"821";"1252";"60";"0.344";"8.7"
"2019-09-24 05:28:38.969";"2019-09-24";"05:28:38";"F";"2811";"780";"1188";"85";"0.343";"12.2"
"2019-09-24 05:29:00.819";"2019-09-24";"05:29:00";"F";"2812";"762";"1108";"120";"0.312";"15.7"
"2019-09-24 05:29:20.828";"2019-09-24";"05:29:20";"F";"2813";"802";"1051";"198";"0.237";"19.7"
"2019-09-24 05:29:42.038";"2019-09-24";"05:29:42";"F";"2814";"808";"991";"295";"0.185";"22.9"
"2019-09-24 05:30:01.749";"2019-09-24";"05:30:01";"F";"2815";"811";"932";"475";"0.130";"25.9"
"2019-09-24 05:30:22.869";"2019-09-24";"05:30:22";"F";"2816";"801";"873";"700";"0.082";"24.1"
"2019-09-24 05:30:43.588";"2019-09-24";"05:30:43";"F";"2817";"773";"808";"1250";"0.043";"22.6"
"2019-09-24 05:32:04.413";"2019-09-24";"05:32:04";"FO";"2818";"490";"1712";"0";"0.714";"0.0"
"2019-09-24 05:32:25.199";"2019-09-24";"05:32:25";"F";"2819";"920";"1477";"60";"0.377";"9.5"
"2019-09-24 05:32:46.328";"2019-09-24";"05:32:46";"F";"2820";"862";"1287";"85";"0.330";"11.8"
"2019-09-24 05:33:05.949";"2019-09-24";"05:33:05";"F";"2821";"823";"1155";"120";"0.287";"14.5"
"2019-09-24 05:33:26.618";"2019-09-24";"05:33:26";"F";"2822";"834";"1049";"198";"0.205";"17.0"
"2019-09-24 05:33:47.387";"2019-09-24";"05:33:47";"F";"2823";"820";"961";"295";"0.147";"18.2"
"2019-09-24 05:34:08.668";"2019-09-24";"05:34:08";"F";"2824";"805";"891";"475";"0.097";"19.4"
"2019-09-24 05:34:29.709";"2019-09-24";"05:34:29";"F";"2825";"783";"833";"700";"0.060";"17.6"
"2019-09-24 05:34:50.710";"2019-09-24";"05:34:50";"F";"2826";"756";"779";"1250";"0.030";"15.8"
"2019-09-24 05:35:33.929";"2019-09-24";"05:35:33";"FO";"2827";"185";"484";"0";"0.618";"0.0"
"2019-09-24 05:35:54.538";"2019-09-24";"05:35:54";"F";"2828";"259";"373";"60";"0.306";"7.7"
"2019-09-24 05:36:16.438";"2019-09-24";"05:36:16";"F";"2829";"206";"295";"85";"0.302";"10.8"
"2019-09-24 05:36:36.978";"2019-09-24";"05:36:36";"F";"2830";"181";"256";"120";"0.293";"14.8"
"2019-09-24 05:36:56.869";"2019-09-24";"05:36:56";"F";"2831";"168";"226";"198";"0.257";"21.4"
"2019-09-24 05:37:18.230";"2019-09-24";"05:37:18";"F";"2832";"158";"203";"295";"0.222";"27.5"
"2019-09-24 05:37:38.548";"2019-09-24";"05:37:38";"F";"2833";"150";"185";"475";"0.189";"37.7"
"2019-09-24 05:37:59.163";"2019-09-24";"05:37:59";"F";"2834";"143";"168";"700";"0.149";"43.8"
"2019-09-24 05:38:20.569";"2019-09-24";"05:38:20";"F";"2835";"140";"152";"1250";"0.079";"41.5"
"2019-09-24 05:39:08.798";"2019-09-24";"05:39:08";"FO";"2836";"422";"1537";"0";"0.725";"0.0"
"2019-09-24 05:39:29.228";"2019-09-24";"05:39:29";"F";"2837";"837";"1391";"60";"0.398";"10.0"
"2019-09-24 05:39:50.163";"2019-09-24";"05:39:50";"F";"2838";"803";"1217";"85";"0.340";"12.1"
"2019-09-24 05:40:10.598";"2019-09-24";"05:40:10";"F";"2839";"764";"1114";"120";"0.314";"15.8"
"2019-09-24 05:40:31.859";"2019-09-24";"05:40:31";"F";"2840";"780";"1027";"198";"0.241";"20.0"
"2019-09-24 05:40:52.256";"2019-09-24";"05:40:52";"F";"2841";"771";"931";"295";"0.172";"21.3"
"2019-09-24 05:41:13.739";"2019-09-24";"05:41:13";"F";"2842";"770";"867";"475";"0.112";"22.3"
"2019-09-24 05:41:34.228";"2019-09-24";"05:41:34";"F";"2843";"746";"803";"700";"0.071";"20.9"
"2019-09-24 05:41:55.488";"2019-09-24";"05:41:55";"F";"2844";"715";"741";"1250";"0.035";"18.4"
"2019-09-24 05:43:09.229";"2019-09-24";"05:43:09";"FO";"2845";"290";"775";"0";"0.626";"0.0"
"2019-09-24 05:43:29.539";"2019-09-24";"05:43:29";"F";"2846";"463";"687";"60";"0.326";"8.2"
"2019-09-24 05:43:50.790";"2019-09-24";"05:43:50";"F";"2847";"415";"587";"85";"0.293";"10.5"
"2019-09-24 05:44:11.069";"2019-09-24";"05:44:11";"F";"2848";"343";"489";"120";"0.299";"15.1"
"2019-09-24 05:44:31.539";"2019-09-24";"05:44:31";"F";"2849";"331";"434";"198";"0.237";"19.7"
"2019-09-24 05:44:53.099";"2019-09-24";"05:44:53";"F";"2850";"314";"388";"295";"0.191";"23.7"
"2019-09-24 05:45:14.298";"2019-09-24";"05:45:14";"F";"2851";"302";"352";"475";"0.142";"28.3"
"2019-09-24 05:45:34.414";"2019-09-24";"05:45:34";"F";"2852";"289";"319";"700";"0.094";"27.6"
"2019-09-24 05:45:54.619";"2019-09-24";"05:45:54";"F";"2853";"275";"291";"1250";"0.055";"28.9"
"2019-09-24 05:47:07.929";"2019-09-24";"05:47:07";"FO";"2854";"533";"1810";"0";"0.706";"0.0"
"2019-09-24 05:47:29.349";"2019-09-24";"05:47:29";"F";"2855";"1056";"1685";"60";"0.373";"9.4"
"2019-09-24 05:47:49.849";"2019-09-24";"05:47:49";"F";"2856";"1048";"1529";"85";"0.315";"11.2"
"2019-09-24 05:48:10.609";"2019-09-24";"05:48:10";"F";"2857";"1106";"1489";"120";"0.257";"13.0"
"2019-09-24 05:48:31.349";"2019-09-24";"05:48:31";"F";"2858";"1153";"1409";"198";"0.182";"15.1"
"2019-09-24 05:48:52.166";"2019-09-24";"05:48:52";"F";"2859";"1206";"1363";"295";"0.115";"14.2"
"2019-09-24 05:49:11.839";"2019-09-24";"05:49:11";"F";"2860";"1217";"1308";"475";"0.070";"14.0"
"2019-09-24 05:49:33.539";"2019-09-24";"05:49:33";"F";"2861";"1207";"1255";"700";"0.038";"11.2"
"2019-09-24 05:49:54.279";"2019-09-24";"05:49:54";"F";"2862";"1172";"1193";"1250";"0.018";"9.5"
"2019-09-24 05:51:07.760";"2019-09-24";"05:51:07";"FO";"2863";"186";"565";"0";"0.671";"0.0"
"2019-09-24 05:51:28.479";"2019-09-24";"05:51:28";"F";"2864";"306";"484";"60";"0.368";"9.3"
"2019-09-24 05:51:48.850";"2019-09-24";"05:51:48";"F";"2865";"292";"428";"85";"0.318";"11.4"
"2019-09-24 05:52:10.639";"2019-09-24";"05:52:10";"F";"2866";"247";"362";"120";"0.318";"16.0"
"2019-09-24 05:52:30.509";"2019-09-24";"05:52:30";"F";"2867";"243";"329";"198";"0.261";"21.7"
"2019-09-24 05:52:51.039";"2019-09-24";"05:52:51";"F";"2868";"244";"307";"295";"0.205";"25.4"
"2019-09-24 05:53:11.790";"2019-09-24";"05:53:11";"F";"2869";"224";"259";"475";"0.135";"26.9"
"2019-09-24 05:53:33.509";"2019-09-24";"05:53:33";"F";"2870";"200";"227";"700";"0.119";"35.0"
"2019-09-24 05:53:53.569";"2019-09-24";"05:53:53";"F";"2871";"194";"209";"1250";"0.072";"37.8"
"2019-09-24 05:54:58.549";"2019-09-24";"05:54:58";"FO";"2872";"443";"1432";"0";"0.691";"0.0"
"2019-09-24 05:55:18.779";"2019-09-24";"05:55:18";"F";"2873";"794";"1236";"60";"0.358";"9.0"
"2019-09-24 05:55:40.349";"2019-09-24";"05:55:40";"F";"2874";"795";"1146";"85";"0.306";"10.9"
"2019-09-24 05:56:00.429";"2019-09-24";"05:56:00";"F";"2875";"764";"1052";"120";"0.274";"13.8"
"2019-09-24 05:56:21.010";"2019-09-24";"05:56:21";"F";"2876";"789";"988";"198";"0.201";"16.7"
"2019-09-24 05:56:42.178";"2019-09-24";"05:56:42";"F";"2877";"799";"930";"295";"0.141";"17.5"
"2019-09-24 05:57:02.905";"2019-09-24";"05:57:02";"F";"2878";"785";"858";"475";"0.085";"17.0"
"2019-09-24 05:57:23.505";"2019-09-24";"05:57:23";"F";"2879";"790";"833";"700";"0.052";"15.3"
"2019-09-24 05:57:45.149";"2019-09-24";"05:57:45";"F";"2880";"748";"775";"1250";"0.035";"18.4"
"2019-09-24 05:58:37.306";"2019-09-24";"05:58:37";"FO";"2881";"200";"508";"0";"0.606";"0.0"
"2019-09-24 05:58:57.182";"2019-09-24";"05:58:57";"F";"2882";"288";"456";"60";"0.368";"9.3"
"2019-09-24 05:59:17.969";"2019-09-24";"05:59:17";"F";"2883";"246";"385";"85";"0.361";"12.9"
"2019-09-24 05:59:38.589";"2019-09-24";"05:59:38";"F";"2884";"225";"341";"120";"0.340";"17.1"
"2019-09-24 05:59:59.439";"2019-09-24";"05:59:59";"F";"2885";"219";"309";"198";"0.291";"24.2"
"2019-09-24 06:00:20.149";"2019-09-24";"06:00:20";"F";"2886";"213";"281";"295";"0.242";"30.0"
"2019-09-24 06:00:40.349";"2019-09-24";"06:00:40";"F";"2887";"210";"258";"475";"0.186";"37.1"
"2019-09-24 06:01:01.649";"2019-09-24";"06:01:01";"F";"2888";"207";"239";"700";"0.134";"39.4"
"2019-09-24 06:01:21.429";"2019-09-24";"06:01:21";"F";"2889";"201";"219";"1250";"0.082";"43.1"
"2019-09-24 06:02:02.919";"2019-09-24";"06:02:02";"FO";"2890";"435";"1410";"0";"0.691";"0.0"
"2019-09-24 06:02:23.799";"2019-09-24";"06:02:23";"F";"2891";"941";"1352";"60";"0.304";"7.7"
"2019-09-24 06:02:44.929";"2019-09-24";"06:02:44";"F";"2892";"932";"1247";"85";"0.253";"9.0"
"2019-09-24 06:03:05.069";"2019-09-24";"06:03:05";"F";"2893";"888";"1155";"120";"0.231";"11.6"
"2019-09-24 06:03:26.781";"2019-09-24";"06:03:26";"F";"2894";"899";"1075";"198";"0.164";"13.6"
"2019-09-24 06:03:46.469";"2019-09-24";"06:03:46";"F";"2895";"890";"1001";"295";"0.111";"13.8"
"2019-09-24 06:04:07.149";"2019-09-24";"06:04:07";"F";"2896";"870";"934";"475";"0.069";"13.8"
"2019-09-24 06:04:27.900";"2019-09-24";"06:04:27";"F";"2897";"834";"870";"700";"0.041";"12.1"
"2019-09-24 06:04:49.260";"2019-09-24";"06:04:49";"F";"2898";"790";"804";"1250";"0.017";"8.9"
"2019-09-24 06:05:33.969";"2019-09-24";"06:05:33";"FO";"2899";"220";"614";"0";"0.642";"0.0"
"2019-09-24 06:05:54.709";"2019-09-24";"06:05:54";"F";"2900";"350";"532";"60";"0.342";"8.6"
"2019-09-24 06:06:16.150";"2019-09-24";"06:06:16";"F";"2901";"283";"423";"85";"0.331";"11.8"
"2019-09-24 06:06:36.620";"2019-09-24";"06:06:36";"F";"2902";"245";"362";"120";"0.323";"16.3"
"2019-09-24 06:06:56.740";"2019-09-24";"06:06:56";"F";"2903";"234";"320";"198";"0.269";"22.4"
"2019-09-24 06:07:18.339";"2019-09-24";"06:07:18";"F";"2904";"226";"288";"295";"0.215";"26.6"
"2019-09-24 06:07:38.219";"2019-09-24";"06:07:38";"F";"2905";"220";"261";"475";"0.157";"31.3"
"2019-09-24 06:07:59.030";"2019-09-24";"06:07:59";"F";"2906";"212";"239";"700";"0.113";"33.2"
"2019-09-24 06:08:19.930";"2019-09-24";"06:08:19";"F";"2907";"205";"220";"1250";"0.068";"35.7"
