"2019-09-21";"06:49:22";"WinControl (rev 848) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2019-09-21 06:27:57.036";"2019-09-21";"06:27:57";"F";"2231";"266";"400";"60";"0.335";"8.4"
"2019-09-21 06:28:18.075";"2019-09-21";"06:28:18";"F";"2232";"201";"298";"85";"0.326";"11.6"
"2019-09-21 06:28:38.864";"2019-09-21";"06:28:38";"F";"2233";"176";"257";"120";"0.315";"15.9"
"2019-09-21 06:28:59.950";"2019-09-21";"06:28:59";"F";"2234";"165";"228";"198";"0.276";"23.0"
"2019-09-21 06:29:20.941";"2019-09-21";"06:29:20";"F";"2235";"157";"203";"295";"0.227";"28.1"
"2019-09-21 06:29:42.224";"2019-09-21";"06:29:42";"F";"2236";"150";"184";"475";"0.185";"36.9"
"2019-09-21 06:30:01.974";"2019-09-21";"06:30:01";"F";"2237";"144";"166";"700";"0.133";"39.1"
"2019-09-21 06:30:22.814";"2019-09-21";"06:30:22";"F";"2238";"141";"150";"1250";"0.060";"31.5"
"2019-09-21 06:31:08.822";"2019-09-21";"06:31:08";"FO";"2239";"391";"1186";"0";"0.670";"0.0"
"2019-09-21 06:31:29.331";"2019-09-21";"06:31:29";"F";"2240";"630";"1078";"60";"0.416";"10.5"
"2019-09-21 06:31:49.121";"2019-09-21";"06:31:49";"F";"2241";"562";"931";"85";"0.396";"14.1"
"2019-09-21 06:32:10.621";"2019-09-21";"06:32:10";"F";"2242";"516";"835";"120";"0.382";"19.3"
"2019-09-21 06:32:31.902";"2019-09-21";"06:32:31";"F";"2243";"533";"761";"198";"0.300";"24.9"
"2019-09-21 06:32:51.571";"2019-09-21";"06:32:51";"F";"2244";"535";"698";"295";"0.234";"29.0"
"2019-09-21 06:33:12.577";"2019-09-21";"06:33:12";"F";"2245";"540";"645";"475";"0.163";"32.5"
"2019-09-21 06:33:33.540";"2019-09-21";"06:33:33";"F";"2246";"533";"598";"700";"0.109";"32.0"
"2019-09-21 06:33:54.066";"2019-09-21";"06:33:54";"F";"2247";"520";"551";"1250";"0.056";"29.4"
"2019-09-21 06:34:35.571";"2019-09-21";"06:34:35";"FO";"2248";"304";"735";"0";"0.586";"0.0"
"2019-09-21 06:34:55.394";"2019-09-21";"06:34:55";"F";"2249";"364";"560";"60";"0.350";"8.8"
"2019-09-21 06:35:15.228";"2019-09-21";"06:35:15";"F";"2250";"279";"432";"85";"0.354";"12.6"
"2019-09-21 06:35:36.140";"2019-09-21";"06:35:36";"F";"2251";"248";"373";"120";"0.335";"16.9"
"2019-09-21 06:35:56.996";"2019-09-21";"06:35:56";"F";"2252";"238";"329";"198";"0.277";"23.0"
"2019-09-21 06:36:17.990";"2019-09-21";"06:36:17";"F";"2253";"228";"295";"295";"0.227";"28.1"
"2019-09-21 06:36:39.012";"2019-09-21";"06:36:39";"F";"2254";"223";"267";"475";"0.165";"32.9"
"2019-09-21 06:36:59.035";"2019-09-21";"06:36:59";"F";"2255";"216";"244";"700";"0.115";"33.8"
"2019-09-21 06:37:20.870";"2019-09-21";"06:37:20";"F";"2256";"210";"226";"1250";"0.071";"37.3"
"2019-09-21 06:38:01.244";"2019-09-21";"06:38:01";"FO";"2257";"309";"795";"0";"0.611";"0.0"
"2019-09-21 06:38:21.176";"2019-09-21";"06:38:21";"F";"2258";"483";"713";"60";"0.323";"8.1"
"2019-09-21 06:38:42.177";"2019-09-21";"06:38:42";"F";"2259";"416";"593";"85";"0.298";"10.6"
"2019-09-21 06:39:02.974";"2019-09-21";"06:39:02";"F";"2260";"364";"516";"120";"0.295";"14.9"
"2019-09-21 06:39:23.921";"2019-09-21";"06:39:23";"F";"2261";"357";"460";"198";"0.224";"18.6"
"2019-09-21 06:39:43.867";"2019-09-21";"06:39:43";"F";"2262";"345";"416";"295";"0.171";"21.2"
"2019-09-21 06:40:04.924";"2019-09-21";"06:40:04";"F";"2263";"335";"380";"475";"0.118";"23.5"
"2019-09-21 06:40:25.835";"2019-09-21";"06:40:25";"F";"2264";"322";"348";"700";"0.075";"22.1"
"2019-09-21 06:40:46.939";"2019-09-21";"06:40:46";"F";"2265";"309";"322";"1250";"0.040";"21.0"
