time_date,sampleID,habitat,genus,species,site,PAMID,replicate,PAR,F,Fm
22/09/2019,E64,exposed,Hydnophora,Hydnophora exesa,muri,128,4,320,201,269
22/09/2019,E64,exposed,Hydnophora,Hydnophora exesa,muri,128,4,503,191,241
22/09/2019,E64,exposed,Hydnophora,Hydnophora exesa,muri,128,4,801,183,215
22/09/2019,E64,exposed,Hydnophora,Hydnophora exesa,muri,128,4,1409,174,190
22/09/2019,C65,cryptic,Hydnophora,Hydnophora exesa,muri,129,5,0,344,1171
22/09/2019,C65,cryptic,Hydnophora,Hydnophora exesa,muri,129,5,61,610,1105
22/09/2019,C65,cryptic,Hydnophora,Hydnophora exesa,muri,129,5,91,506,934
22/09/2019,C65,cryptic,Hydnophora,Hydnophora exesa,muri,129,5,126,468,822
22/09/2019,C65,cryptic,Hydnophora,Hydnophora exesa,muri,129,5,214,475,742
22/09/2019,C65,cryptic,Hydnophora,Hydnophora exesa,muri,129,5,320,473,675
22/09/2019,C65,cryptic,Hydnophora,Hydnophora exesa,muri,129,5,503,474,614
22/09/2019,C65,cryptic,Hydnophora,Hydnophora exesa,muri,129,5,801,467,552
22/09/2019,C65,cryptic,Hydnophora,Hydnophora exesa,muri,129,5,1409,448,489
22/09/2019,E65,exposed,Hydnophora,Hydnophora exesa,muri,130,5,0,419,1020
22/09/2019,E65,exposed,Hydnophora,Hydnophora exesa,muri,130,5,61,549,831
22/09/2019,E65,exposed,Hydnophora,Hydnophora exesa,muri,130,5,91,458,688
22/09/2019,E65,exposed,Hydnophora,Hydnophora exesa,muri,130,5,126,419,604
22/09/2019,E65,exposed,Hydnophora,Hydnophora exesa,muri,130,5,214,403,544
22/09/2019,E65,exposed,Hydnophora,Hydnophora exesa,muri,130,5,320,390,499
22/09/2019,E65,exposed,Hydnophora,Hydnophora exesa,muri,130,5,503,380,456
22/09/2019,E65,exposed,Hydnophora,Hydnophora exesa,muri,130,5,801,368,418
22/09/2019,E65,exposed,Hydnophora,Hydnophora exesa,muri,130,5,1409,357,383
22/09/2019,C66,cryptic,Psammocora,Psammocora stellata,muri,131,1,0,354,1177
22/09/2019,C66,cryptic,Psammocora,Psammocora stellata,muri,131,1,61,675,1185
22/09/2019,C66,cryptic,Psammocora,Psammocora stellata,muri,131,1,91,694,1169
22/09/2019,C66,cryptic,Psammocora,Psammocora stellata,muri,131,1,126,709,1126
22/09/2019,C66,cryptic,Psammocora,Psammocora stellata,muri,131,1,214,787,1066
22/09/2019,C66,cryptic,Psammocora,Psammocora stellata,muri,131,1,320,797,988
22/09/2019,C66,cryptic,Psammocora,Psammocora stellata,muri,131,1,503,791,909
22/09/2019,C66,cryptic,Psammocora,Psammocora stellata,muri,131,1,801,764,832
22/09/2019,C66,cryptic,Psammocora,Psammocora stellata,muri,131,1,1409,724,755
22/09/2019,E66,exposed,Psammocora,Psammocora stellata,muri,132,1,0,258,785
22/09/2019,E66,exposed,Psammocora,Psammocora stellata,muri,132,1,61,384,788
22/09/2019,E66,exposed,Psammocora,Psammocora stellata,muri,132,1,91,372,777
22/09/2019,E66,exposed,Psammocora,Psammocora stellata,muri,132,1,126,385,762
22/09/2019,E66,exposed,Psammocora,Psammocora stellata,muri,132,1,214,430,726
22/09/2019,E66,exposed,Psammocora,Psammocora stellata,muri,132,1,320,452,678
22/09/2019,E66,exposed,Psammocora,Psammocora stellata,muri,132,1,503,468,614
22/09/2019,E66,exposed,Psammocora,Psammocora stellata,muri,132,1,801,460,550
22/09/2019,E66,exposed,Psammocora,Psammocora stellata,muri,132,1,1409,443,485
22/09/2019,C67,cryptic,Psammocora,Psammocora stellata,muri,133,2,0,484,1351
22/09/2019,C67,cryptic,Psammocora,Psammocora stellata,muri,133,2,61,736,1334
22/09/2019,C67,cryptic,Psammocora,Psammocora stellata,muri,133,2,91,692,1261
22/09/2019,C67,cryptic,Psammocora,Psammocora stellata,muri,133,2,126,709,1185
22/09/2019,C67,cryptic,Psammocora,Psammocora stellata,muri,133,2,214,748,1086
22/09/2019,C67,cryptic,Psammocora,Psammocora stellata,muri,133,2,320,742,975
22/09/2019,C67,cryptic,Psammocora,Psammocora stellata,muri,133,2,503,727,868
22/09/2019,C67,cryptic,Psammocora,Psammocora stellata,muri,133,2,801,692,770
22/09/2019,C67,cryptic,Psammocora,Psammocora stellata,muri,133,2,1409,646,681
22/09/2019,E67,exposed,Psammocora,Psammocora stellata,muri,134,2,0,253,809
22/09/2019,E67,exposed,Psammocora,Psammocora stellata,muri,134,2,61,409,818
22/09/2019,E67,exposed,Psammocora,Psammocora stellata,muri,134,2,91,406,797
22/09/2019,E67,exposed,Psammocora,Psammocora stellata,muri,134,2,126,428,767
22/09/2019,E67,exposed,Psammocora,Psammocora stellata,muri,134,2,214,472,720
22/09/2019,E67,exposed,Psammocora,Psammocora stellata,muri,134,2,320,488,664
22/09/2019,E67,exposed,Psammocora,Psammocora stellata,muri,134,2,503,499,610
22/09/2019,E67,exposed,Psammocora,Psammocora stellata,muri,134,2,801,492,559
22/09/2019,E67,exposed,Psammocora,Psammocora stellata,muri,134,2,1409,475,506
22/09/2019,C68,cryptic,Psammocora,Psammocora stellata,muri,135,3,0,409,1298
22/09/2019,C68,cryptic,Psammocora,Psammocora stellata,muri,135,3,61,632,1308
22/09/2019,C68,cryptic,Psammocora,Psammocora stellata,muri,135,3,91,614,1275
22/09/2019,C68,cryptic,Psammocora,Psammocora stellata,muri,135,3,126,650,1228
22/09/2019,C68,cryptic,Psammocora,Psammocora stellata,muri,135,3,214,707,1147
22/09/2019,C68,cryptic,Psammocora,Psammocora stellata,muri,135,3,320,727,1048
22/09/2019,C68,cryptic,Psammocora,Psammocora stellata,muri,135,3,503,740,944
22/09/2019,C68,cryptic,Psammocora,Psammocora stellata,muri,135,3,801,728,848
22/09/2019,C68,cryptic,Psammocora,Psammocora stellata,muri,135,3,1409,703,759
22/09/2019,E68,exposed,Psammocora,Psammocora stellata,muri,136,3,0,282,951
22/09/2019,E68,exposed,Psammocora,Psammocora stellata,muri,136,3,61,409,944
22/09/2019,E68,exposed,Psammocora,Psammocora stellata,muri,136,3,91,408,914
22/09/2019,E68,exposed,Psammocora,Psammocora stellata,muri,136,3,126,431,872
22/09/2019,E68,exposed,Psammocora,Psammocora stellata,muri,136,3,214,476,812
22/09/2019,E68,exposed,Psammocora,Psammocora stellata,muri,136,3,320,495,736
22/09/2019,E68,exposed,Psammocora,Psammocora stellata,muri,136,3,503,506,659
22/09/2019,E68,exposed,Psammocora,Psammocora stellata,muri,136,3,801,498,587
22/09/2019,E68,exposed,Psammocora,Psammocora stellata,muri,136,3,1409,479,522
22/09/2019,C69,cryptic,Psammocora,Psammocora stellata,muri,137,4,0,397,1342
22/09/2019,C69,cryptic,Psammocora,Psammocora stellata,muri,137,4,61,666,1346
22/09/2019,C69,cryptic,Psammocora,Psammocora stellata,muri,137,4,91,643,1303
22/09/2019,C69,cryptic,Psammocora,Psammocora stellata,muri,137,4,126,679,1242
22/09/2019,C69,cryptic,Psammocora,Psammocora stellata,muri,137,4,214,756,1158
22/09/2019,C69,cryptic,Psammocora,Psammocora stellata,muri,137,4,320,788,1061
22/09/2019,C69,cryptic,Psammocora,Psammocora stellata,muri,137,4,503,803,963
22/09/2019,C69,cryptic,Psammocora,Psammocora stellata,muri,137,4,801,785,870
22/09/2019,C69,cryptic,Psammocora,Psammocora stellata,muri,137,4,1409,742,780
22/09/2019,E69,exposed,Psammocora,Psammocora stellata,muri,138,4,0,297,805
22/09/2019,E69,exposed,Psammocora,Psammocora stellata,muri,138,4,61,413,792
22/09/2019,E69,exposed,Psammocora,Psammocora stellata,muri,138,4,91,381,740
22/09/2019,E69,exposed,Psammocora,Psammocora stellata,muri,138,4,126,375,694
22/09/2019,E69,exposed,Psammocora,Psammocora stellata,muri,138,4,214,390,635
22/09/2019,E69,exposed,Psammocora,Psammocora stellata,muri,138,4,320,386,565
22/09/2019,E69,exposed,Psammocora,Psammocora stellata,muri,138,4,503,376,491
22/09/2019,E69,exposed,Psammocora,Psammocora stellata,muri,138,4,801,355,422
22/09/2019,E69,exposed,Psammocora,Psammocora stellata,muri,138,4,1409,331,364
22/09/2019,C70,cryptic,Psammocora,Psammocora stellata,muri,139,5,0,355,1179
22/09/2019,C70,cryptic,Psammocora,Psammocora stellata,muri,139,5,61,638,1201
22/09/2019,C70,cryptic,Psammocora,Psammocora stellata,muri,139,5,91,658,1199
22/09/2019,C70,cryptic,Psammocora,Psammocora stellata,muri,139,5,126,725,1201
22/09/2019,C70,cryptic,Psammocora,Psammocora stellata,muri,139,5,214,847,1177
22/09/2019,C70,cryptic,Psammocora,Psammocora stellata,muri,139,5,320,914,1139
22/09/2019,C70,cryptic,Psammocora,Psammocora stellata,muri,139,5,503,956,1089
22/09/2019,C70,cryptic,Psammocora,Psammocora stellata,muri,139,5,801,956,1031
22/09/2019,C70,cryptic,Psammocora,Psammocora stellata,muri,139,5,1409,929,958
22/09/2019,E70,exposed,Psammocora,Psammocora stellata,muri,140,5,0,312,937
22/09/2019,E70,exposed,Psammocora,Psammocora stellata,muri,140,5,61,457,937
22/09/2019,E70,exposed,Psammocora,Psammocora stellata,muri,140,5,91,445,901
22/09/2019,E70,exposed,Psammocora,Psammocora stellata,muri,140,5,126,452,856
22/09/2019,E70,exposed,Psammocora,Psammocora stellata,muri,140,5,214,490,794
22/09/2019,E70,exposed,Psammocora,Psammocora stellata,muri,140,5,320,502,719
22/09/2019,E70,exposed,Psammocora,Psammocora stellata,muri,140,5,503,507,642
22/09/2019,E70,exposed,Psammocora,Psammocora stellata,muri,140,5,801,491,569
22/09/2019,E70,exposed,Psammocora,Psammocora stellata,muri,140,5,1409,467,504
23/09/2019,C71,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,141,1,0,351,1475
23/09/2019,C71,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,141,1,61,928,1498
23/09/2019,C71,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,141,1,91,928,1427
23/09/2019,C71,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,141,1,126,929,1327
23/09/2019,C71,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,141,1,214,973,1240
23/09/2019,C71,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,141,1,320,981,1170
23/09/2019,C71,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,141,1,503,980,1101
23/09/2019,C71,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,141,1,801,965,1042
23/09/2019,C71,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,141,1,1409,940,974
23/09/2019,E71,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,142,1,0,316,945
23/09/2019,E71,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,142,1,61,541,865
23/09/2019,E71,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,142,1,91,439,772
23/09/2019,E71,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,142,1,126,392,666
23/09/2019,E71,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,142,1,214,390,610
23/09/2019,E71,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,142,1,320,400,558
23/09/2019,E71,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,142,1,503,417,530
23/09/2019,E71,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,142,1,801,411,486
23/09/2019,E71,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,142,1,1409,397,434
23/09/2019,C72,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,143,2,0,580,2011
23/09/2019,C72,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,143,2,61,1206,1901
23/09/2019,C72,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,143,2,91,1170,1779
23/09/2019,C72,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,143,2,126,1180,1640
23/09/2019,C72,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,143,2,214,1234,1515
23/09/2019,C72,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,143,2,320,1219,1406
23/09/2019,C72,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,143,2,503,1200,1309
23/09/2019,C72,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,143,2,801,1124,1188
23/09/2019,C72,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,143,2,1409,1078,1106
23/09/2019,E72,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,144,2,0,267,832
23/09/2019,E72,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,144,2,61,497,829
23/09/2019,E72,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,144,2,91,442,775
23/09/2019,E72,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,144,2,126,444,722
23/09/2019,E72,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,144,2,214,474,668
23/09/2019,E72,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,144,2,320,473,614
23/09/2019,E72,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,144,2,503,469,563
23/09/2019,E72,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,144,2,801,458,518
23/09/2019,E72,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,144,2,1409,445,475
23/09/2019,C73,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,145,3,0,465,1499
23/09/2019,C73,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,145,3,61,924,1461
23/09/2019,C73,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,145,3,91,852,1332
23/09/2019,C73,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,145,3,126,834,1217
23/09/2019,C73,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,145,3,214,861,1110
23/09/2019,C73,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,145,3,320,847,1017
23/09/2019,C73,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,145,3,503,827,931
23/09/2019,C73,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,145,3,801,794,854
23/09/2019,C73,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,145,3,1409,752,778
23/09/2019,E73,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,146,3,0,298,818
23/09/2019,E73,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,146,3,61,477,771
23/09/2019,E73,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,146,3,91,390,664
23/09/2019,E73,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,146,3,126,369,594
23/09/2019,E73,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,146,3,214,372,537
23/09/2019,E73,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,146,3,320,364,488
23/09/2019,E73,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,146,3,503,357,447
23/09/2019,E73,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,146,3,801,349,409
23/09/2019,E73,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,146,3,1409,346,382
23/09/2019,C74,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,147,4,0,429,1491
23/09/2019,C74,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,147,4,61,880,1594
23/09/2019,C74,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,147,4,91,850,1506
23/09/2019,C74,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,147,4,126,858,1410
23/09/2019,C74,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,147,4,214,922,1321
23/09/2019,C74,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,147,4,320,953,1250
23/09/2019,C74,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,147,4,503,987,1187
23/09/2019,C74,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,147,4,801,997,1123
23/09/2019,C74,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,147,4,1409,988,1053
23/09/2019,E74,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,148,4,0,384,1111
23/09/2019,E74,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,148,4,61,712,1119
23/09/2019,E74,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,148,4,91,628,1026
23/09/2019,E74,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,148,4,126,597,929
23/09/2019,E74,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,148,4,214,598,848
23/09/2019,E74,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,148,4,320,599,787
23/09/2019,E74,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,148,4,503,598,728
23/09/2019,E74,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,148,4,801,587,673
23/09/2019,E74,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,148,4,1409,577,622
23/09/2019,C75,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,149,5,0,476,1448
23/09/2019,C75,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,149,5,61,964,1385
23/09/2019,C75,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,149,5,91,886,1265
23/09/2019,C75,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,149,5,126,844,1144
23/09/2019,C75,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,149,5,214,849,1035
23/09/2019,C75,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,149,5,320,818,941
23/09/2019,C75,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,149,5,503,786,862
23/09/2019,C75,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,149,5,801,747,792
23/09/2019,C75,cryptic,Galaxea,Galaxea fasicularis,arakuo_tapere,149,5,1409,706,724
23/09/2019,E75,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,150,5,0,441,1242
23/09/2019,E75,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,150,5,61,821,1252
23/09/2019,E75,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,150,5,91,780,1188
23/09/2019,E75,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,150,5,126,762,1108
23/09/2019,E75,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,150,5,214,802,1051
23/09/2019,E75,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,150,5,320,808,991
23/09/2019,E75,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,150,5,503,811,932
23/09/2019,E75,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,150,5,801,801,873
23/09/2019,E75,exposed,Galaxea,Galaxea fasicularis,arakuo_tapere,150,5,1409,773,808
23/09/2019,C76,cryptic,Favia,Favia stelligera,black_rock,151,1,0,490,1712
23/09/2019,C76,cryptic,Favia,Favia stelligera,black_rock,151,1,61,920,1477
23/09/2019,C76,cryptic,Favia,Favia stelligera,black_rock,151,1,91,862,1287
23/09/2019,C76,cryptic,Favia,Favia stelligera,black_rock,151,1,126,823,1155
23/09/2019,C76,cryptic,Favia,Favia stelligera,black_rock,151,1,214,834,1049
23/09/2019,C76,cryptic,Favia,Favia stelligera,black_rock,151,1,320,820,961
23/09/2019,C76,cryptic,Favia,Favia stelligera,black_rock,151,1,503,805,891
23/09/2019,C76,cryptic,Favia,Favia stelligera,black_rock,151,1,801,783,833
23/09/2019,C76,cryptic,Favia,Favia stelligera,black_rock,151,1,1409,756,779
23/09/2019,E76,exposed,Favia,Favia stelligera,black_rock,152,1,0,185,484
23/09/2019,E76,exposed,Favia,Favia stelligera,black_rock,152,1,61,259,373
23/09/2019,E76,exposed,Favia,Favia stelligera,black_rock,152,1,91,206,295
23/09/2019,E76,exposed,Favia,Favia stelligera,black_rock,152,1,126,181,256
23/09/2019,E76,exposed,Favia,Favia stelligera,black_rock,152,1,214,168,226
23/09/2019,E76,exposed,Favia,Favia stelligera,black_rock,152,1,320,158,203
23/09/2019,E76,exposed,Favia,Favia stelligera,black_rock,152,1,503,150,185
23/09/2019,E76,exposed,Favia,Favia stelligera,black_rock,152,1,801,143,168
23/09/2019,E76,exposed,Favia,Favia stelligera,black_rock,152,1,1409,140,152
23/09/2019,C77,cryptic,Favia,Favia stelligera,black_rock,153,2,0,422,1537
23/09/2019,C77,cryptic,Favia,Favia stelligera,black_rock,153,2,61,837,1391
23/09/2019,C77,cryptic,Favia,Favia stelligera,black_rock,153,2,91,803,1217
23/09/2019,C77,cryptic,Favia,Favia stelligera,black_rock,153,2,126,764,1114
23/09/2019,C77,cryptic,Favia,Favia stelligera,black_rock,153,2,214,780,1027
23/09/2019,C77,cryptic,Favia,Favia stelligera,black_rock,153,2,320,771,931
23/09/2019,C77,cryptic,Favia,Favia stelligera,black_rock,153,2,503,770,867
23/09/2019,C77,cryptic,Favia,Favia stelligera,black_rock,153,2,801,746,803
23/09/2019,C77,cryptic,Favia,Favia stelligera,black_rock,153,2,1409,715,741
23/09/2019,E77,exposed,Favia,Favia stelligera,black_rock,154,2,0,290,775
23/09/2019,E77,exposed,Favia,Favia stelligera,black_rock,154,2,61,463,687
23/09/2019,E77,exposed,Favia,Favia stelligera,black_rock,154,2,91,415,587
23/09/2019,E77,exposed,Favia,Favia stelligera,black_rock,154,2,126,343,489
23/09/2019,E77,exposed,Favia,Favia stelligera,black_rock,154,2,214,331,434
23/09/2019,E77,exposed,Favia,Favia stelligera,black_rock,154,2,320,314,388
23/09/2019,E77,exposed,Favia,Favia stelligera,black_rock,154,2,503,302,352
23/09/2019,E77,exposed,Favia,Favia stelligera,black_rock,154,2,801,289,319
23/09/2019,E77,exposed,Favia,Favia stelligera,black_rock,154,2,1409,275,291
23/09/2019,C78,cryptic,Favia,Favia stelligera,black_rock,155,3,0,533,1810
23/09/2019,C78,cryptic,Favia,Favia stelligera,black_rock,155,3,61,1056,1685
23/09/2019,C78,cryptic,Favia,Favia stelligera,black_rock,155,3,91,1048,1529
23/09/2019,C78,cryptic,Favia,Favia stelligera,black_rock,155,3,126,1106,1489
23/09/2019,C78,cryptic,Favia,Favia stelligera,black_rock,155,3,214,1153,1409
23/09/2019,C78,cryptic,Favia,Favia stelligera,black_rock,155,3,320,1206,1363
23/09/2019,C78,cryptic,Favia,Favia stelligera,black_rock,155,3,503,1217,1308
23/09/2019,C78,cryptic,Favia,Favia stelligera,black_rock,155,3,801,1207,1255
23/09/2019,C78,cryptic,Favia,Favia stelligera,black_rock,155,3,1409,1172,1193
23/09/2019,E78,exposed,Favia,Favia stelligera,black_rock,156,3,0,186,565
23/09/2019,E78,exposed,Favia,Favia stelligera,black_rock,156,3,61,306,484
23/09/2019,E78,exposed,Favia,Favia stelligera,black_rock,156,3,91,292,428
23/09/2019,E78,exposed,Favia,Favia stelligera,black_rock,156,3,126,247,362
23/09/2019,E78,exposed,Favia,Favia stelligera,black_rock,156,3,214,243,329
23/09/2019,E78,exposed,Favia,Favia stelligera,black_rock,156,3,320,244,307
23/09/2019,E78,exposed,Favia,Favia stelligera,black_rock,156,3,503,224,259
23/09/2019,E78,exposed,Favia,Favia stelligera,black_rock,156,3,801,200,227
23/09/2019,E78,exposed,Favia,Favia stelligera,black_rock,156,3,1409,194,209
23/09/2019,C79,cryptic,Favia,Favia stelligera,black_rock,157,4,0,443,1432
23/09/2019,C79,cryptic,Favia,Favia stelligera,black_rock,157,4,61,794,1236
23/09/2019,C79,cryptic,Favia,Favia stelligera,black_rock,157,4,91,795,1146
23/09/2019,C79,cryptic,Favia,Favia stelligera,black_rock,157,4,126,764,1052
23/09/2019,C79,cryptic,Favia,Favia stelligera,black_rock,157,4,214,789,988
23/09/2019,C79,cryptic,Favia,Favia stelligera,black_rock,157,4,320,799,930
23/09/2019,C79,cryptic,Favia,Favia stelligera,black_rock,157,4,503,785,858
23/09/2019,C79,cryptic,Favia,Favia stelligera,black_rock,157,4,801,790,833
23/09/2019,C79,cryptic,Favia,Favia stelligera,black_rock,157,4,1409,748,775
23/09/2019,E79,exposed,Favia,Favia stelligera,black_rock,158,4,0,200,508
23/09/2019,E79,exposed,Favia,Favia stelligera,black_rock,158,4,61,288,456
23/09/2019,E79,exposed,Favia,Favia stelligera,black_rock,158,4,91,246,385
23/09/2019,E79,exposed,Favia,Favia stelligera,black_rock,158,4,126,225,341
23/09/2019,E79,exposed,Favia,Favia stelligera,black_rock,158,4,214,219,309
23/09/2019,E79,exposed,Favia,Favia stelligera,black_rock,158,4,320,213,281
23/09/2019,E79,exposed,Favia,Favia stelligera,black_rock,158,4,503,210,258
23/09/2019,E79,exposed,Favia,Favia stelligera,black_rock,158,4,801,207,239
23/09/2019,E79,exposed,Favia,Favia stelligera,black_rock,158,4,1409,201,219
23/09/2019,C80,cryptic,Favia,Favia stelligera,black_rock,159,5,0,435,1410
23/09/2019,C80,cryptic,Favia,Favia stelligera,black_rock,159,5,61,941,1352
23/09/2019,C80,cryptic,Favia,Favia stelligera,black_rock,159,5,91,932,1247
23/09/2019,C80,cryptic,Favia,Favia stelligera,black_rock,159,5,126,888,1155
23/09/2019,C80,cryptic,Favia,Favia stelligera,black_rock,159,5,214,899,1075
23/09/2019,C80,cryptic,Favia,Favia stelligera,black_rock,159,5,320,890,1001
23/09/2019,C80,cryptic,Favia,Favia stelligera,black_rock,159,5,503,870,934
23/09/2019,C80,cryptic,Favia,Favia stelligera,black_rock,159,5,801,834,870
23/09/2019,C80,cryptic,Favia,Favia stelligera,black_rock,159,5,1409,790,804
23/09/2019,E80,exposed,Favia,Favia stelligera,black_rock,160,5,0,220,614
23/09/2019,E80,exposed,Favia,Favia stelligera,black_rock,160,5,61,350,532
23/09/2019,E80,exposed,Favia,Favia stelligera,black_rock,160,5,91,283,423
23/09/2019,E80,exposed,Favia,Favia stelligera,black_rock,160,5,126,245,362
23/09/2019,E80,exposed,Favia,Favia stelligera,black_rock,160,5,214,234,320
23/09/2019,E80,exposed,Favia,Favia stelligera,black_rock,160,5,320,226,288
23/09/2019,E80,exposed,Favia,Favia stelligera,black_rock,160,5,503,220,261
23/09/2019,E80,exposed,Favia,Favia stelligera,black_rock,160,5,801,212,239
23/09/2019,E80,exposed,Favia,Favia stelligera,black_rock,160,5,1409,205,220
24/09/2019,C81,cryptic,Acropora,Acropora cf anthocercis,avarua_east,161,1,0,275,1063
24/09/2019,C81,cryptic,Acropora,Acropora cf anthocercis,avarua_east,161,1,61,579,972
24/09/2019,C81,cryptic,Acropora,Acropora cf anthocercis,avarua_east,161,1,91,564,859
24/09/2019,C81,cryptic,Acropora,Acropora cf anthocercis,avarua_east,161,1,126,526,766
24/09/2019,C81,cryptic,Acropora,Acropora cf anthocercis,avarua_east,161,1,214,536,694
24/09/2019,C81,cryptic,Acropora,Acropora cf anthocercis,avarua_east,161,1,320,530,631
24/09/2019,C81,cryptic,Acropora,Acropora cf anthocercis,avarua_east,161,1,503,518,578
24/09/2019,C81,cryptic,Acropora,Acropora cf anthocercis,avarua_east,161,1,801,500,532
24/09/2019,C81,cryptic,Acropora,Acropora cf anthocercis,avarua_east,161,1,1409,475,489
24/09/2019,E81,exposed,Acropora,Acropora cf anthocercis,avarua_east,162,1,0,177,594
24/09/2019,E81,exposed,Acropora,Acropora cf anthocercis,avarua_east,162,1,61,313,542
24/09/2019,E81,exposed,Acropora,Acropora cf anthocercis,avarua_east,162,1,91,293,492
24/09/2019,E81,exposed,Acropora,Acropora cf anthocercis,avarua_east,162,1,126,275,448
24/09/2019,E81,exposed,Acropora,Acropora cf anthocercis,avarua_east,162,1,214,283,409
24/09/2019,E81,exposed,Acropora,Acropora cf anthocercis,avarua_east,162,1,320,284,373
